LAYOUTID,PAYOR,PAYORID,DATATYPE,PUCHCHARFLAG,OPTIONALLY,SKIPROW,TRAILERSKIP,ENTRYDATE,USERLOG,SHORTPAYOR,ACTIVEFLAG,DATEUPDATED,MANUALFLAG,CTLTYPE,LAYOUT_STATUS,VERIFIED,CHARACTERSET,MANUALOVERRIDEREASON,ICD10FLAG,APPROVECOLUMN,DP_CHECKS_INFO,DATADICTIONARYUPLOADED,UPDATEDBY
14,"CHS (COMPREHENSIVE HEALTH SERVICES, INC)",P0535,PROGRAM MANAGEMENT,N,N,1,,08.09.2014 01:58:25,Renu Thakur,CHS,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
179,MEDICA,P0820,CONTROL TOTAL,N,N,1,0,08.09.2014 01:58:25,Anish Gopal Vaidya,MDCA,Y,08.09.2014 01:58:25,N,,FINALIZED,Y,US7ASCII,,,,,,
29,ACS,P2490,CLAIMS,N,N,0,,08.09.2014 01:58:25,Renu Thakur,ACS,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
42,EMPYREAN,P2955,ELIGIBILITIES,N,N,0,1,08.09.2014 01:58:25,Renu Thakur,EMPY,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
55,AETNA,P0010,RXCLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,ATNA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
48,CIGNA HEALTHCARE,P0520,CROSSWALK,N,N,1,0,08.09.2014 01:58:25,Renu Thakur,CGNA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
181,METLIFE,P4205,CLAIMS,N,N,1,0,08.09.2014 01:58:25,Rabin Panthi,METL,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,Y,,USER_SET_FLMS,,
47,MERCER,P2820,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,MRCR,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
57,ANTHEM,P2320,RXCLAIMS,N,N,1,0,08.09.2014 01:58:25,Renu Thakur,ANTM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
184,UNITED MEDICAL RESOURCES (UMR),P0980,CONTROL TOTAL,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,UMR,Y,08.09.2014 01:58:25,Y,,FINALIZED,N,US7ASCII,,,,,,
41,"CHS (COMPREHENSIVE HEALTH SERVICES, INC)",P0535,CLAIMS,N,Y,1,,08.09.2014 01:58:25,Renu Thakur,CHS,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
43,"CHS (COMPREHENSIVE HEALTH SERVICES, INC)",P0535,CLAIMS,N,N,1,0,08.09.2014 01:58:25,Renu Thakur,CHS,Y,05.12.2014 03:42:15,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
59,KAISER HEALTH,P0770,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,KSRH,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,Y,,USER_SET_FLMS,,
60,KAISER HEALTH,P0770,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,KSRH,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,Y,,USER_SET_FLMS,,
62,KAISER HEALTH,P0770,ELIGIBILITIES,N,N,1,0,08.09.2014 01:58:25,Renu Thakur,KSRH,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
63,KAISER HEALTH,P0770,RXCLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,KSRH,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
68,HIGHMARK BLUE CROSS,P0660,ELIGIBILITIES,N,N,0,1,08.09.2014 01:58:25,Rajendra Lamichhane,HMRK,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
83,VERISK,P2940,ELIGIBILITIES,N,N,1,0,08.09.2014 01:58:25,Sangita Manandhar,VRSK,Y,21.12.2015 04:15:20,N,,FINALIZED,Y,US7ASCII,,,,,,
84,VERISK,P2940,CLAIMS,N,N,1,0,08.09.2014 01:58:25,Sangita Manandhar,VRSK,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
85,VERISK,P2940,RXCLAIMS,N,N,1,0,08.09.2014 01:58:25,Sangita Manandhar,VRSK,Y,06.10.2015 05:47:18,N,,FINALIZED,Y,US7ASCII,,,,,,
86,BCBS NC,P0360,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rashmi Pandey,BCNC,N,04.03.2015 03:50:18,N,,FINALIZED,N,US7ASCII,,,,,,
102,HARVARD PILGRIM HEALTH CARE,P0650,ELIGIBILITIES,N,Y,0,0,08.09.2014 01:58:25,Sangita Manandhar,HPHC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
103,HARVARD PILGRIM HEALTH CARE,P0650,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Sangita Manandhar,HPHC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
104,HARVARD PILGRIM HEALTH CARE,P0650,RXCLAIMS,N,Y,0,0,08.09.2014 01:58:25,Sangita Manandhar,HPHC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
105,HARVARD PILGRIM HEALTH CARE,P0650,CROSSWALK,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,HPHC,Y,18.11.2016 00:04:30,N,,FINALIZED,Y,US7ASCII,,,,,,Elisha Maharjan
106,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMS,Y,15.09.2015 04:38:47,N,,FINALIZED,Y,US7ASCII,,N,,,,
107,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMS,Y,15.09.2015 04:41:28,N,,FINALIZED,Y,US7ASCII,,N,,,,
108,HARVARD PILGRIM HEALTH CARE,P0650,CROSSWALK,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,HPHC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
109,HARVARD PILGRIM HEALTH CARE,P0650,CROSSWALK,N,N,1,0,08.09.2014 01:58:25,Sangita Manandhar,HPHC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
110,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMS,Y,15.09.2015 04:42:10,N,,FINALIZED,Y,US7ASCII,,N,,,,
111,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMS,Y,15.09.2015 04:43:49,N,,FINALIZED,Y,US7ASCII,,N,,,,
116,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CONTROL TOTAL,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMS,Y,08.09.2014 01:58:25,N,,WORKING,N,US7ASCII,,,,,,
117,TUFTS HEALTH,P0960,ELIGIBILITIES,Y,N,0,1,08.09.2014 01:58:25,Sangita Manandhar,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
118,TUFTS HEALTH,P0960,CLAIMS,N,N,0,1,08.09.2014 01:58:25,Sangita Manandhar,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,,,
119,CENTERS FOR MEDICARE & MEDICAID SERVICES (CMS),P2215,CROSSWALK,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMS,Y,15.09.2015 04:47:05,N,,FINALIZED,Y,US7ASCII,,,,,,
120,TUFTS HEALTH,P0960,CROSSWALK,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
121,TUFTS HEALTH,P0960,CROSSWALK,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
122,TUFTS HEALTH,P0960,CROSSWALK,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
124,TUFTS HEALTH,P0960,RXCLAIMS,N,N,0,1,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,15.12.2014 06:21:08,N,,FINALIZED,N,US7ASCII,,,,,,
125,TUFTS HEALTH,P0960,ELIGIBILITIES,N,N,0,1,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
126,TUFTS HEALTH,P0960,CLAIMS,N,N,0,1,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
127,TUFTS HEALTH,P0960,RXCLAIMS,N,N,0,1,08.09.2014 01:58:25,Biplab Pokhrel,THLT,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
183,UNITED MEDICAL RESOURCES (UMR),P0980,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Sangita Manandhar,UMR,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,Y,,,,
134,UNITED HEALTH CARE (UHC),P0970,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Shailee Gorkhali,UHC,Y,09.01.2015 03:59:13,N,,FINALIZED,Y,US7ASCII,,Y,,,,
185,AETNA,P0010,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,ATNA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
186,AETNA,P0010,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,ATNA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,Y,,,,
190,ANTHEM,P2320,CONTROL TOTAL,N,N,1,0,08.09.2014 01:58:25,Biplab Pokhrel,ANTM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
187,ANTHEM,P2320,ELIGIBILITIES,N,N,1,0,08.09.2014 01:58:25,Biplab Pokhrel,ANTM,Y,05.01.2015 06:35:36,N,,FINALIZED,N,US7ASCII,,,,,,
188,ANTHEM,P2320,CLAIMS,N,Y,1,0,08.09.2014 01:58:25,Biplab Pokhrel,ANTM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
189,ANTHEMRDX,P2510,RXCLAIMS,N,Y,1,0,08.09.2014 01:58:25,Biplab Pokhrel,ARDX,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
197,CAREMARK,P1050,RXCLAIMS,Y,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CMRK,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
199,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CGNA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
200,CIGNA HEALTHCARE,P0520,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CGNA,Y,26.06.2015 08:00:07,N,,FINALIZED,Y,US7ASCII,,,,USER_SET_FLMS,,
202,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Anish Gopal Vaidya,CGNA,Y,07.01.2015 02:59:57,N,,FINALIZED,Y,US7ASCII,,Y,,USER_SET_FLMS,,
54,AETNA,P0010,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,ATNA,N,10.03.2015 02:55:24,N,,FINALIZED,N,US7ASCII,,,,,,
67,HIGHMARK BLUE CROSS,P0660,CLAIMS,N,N,0,1,08.09.2014 01:58:25,Rajendra Lamichhane,HMRK,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
143,BCBS FL,P0250,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,BCFL,Y,09.12.2014 00:35:45,N,,FINALIZED,N,US7ASCII,,Y,,USER_SET_FLMS,,
72,ALLIED BENEFIT,P2700,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,ALLB,Y,09.10.2014 08:12:05,N,,FINALIZED,N,US7ASCII,,N,,,,
73,ALLIED BENEFIT,P2700,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,ALLB,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
78,CAREMARK,P1050,RXCLAIMS,Y,N,0,0,08.09.2014 01:58:25,Rashmi Pandey,CMRK,Y,04.03.2015 05:02:19,N,,FINALIZED,Y,US7ASCII,,,,USER_SET_FLMS,,
133,CIGNA FULLY INSURED,P3020,RXCLAIMS,Y,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,CIFI,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
132,CIGNA HEALTHCARE,P0520,CLAIMS,N,Y,1,0,08.09.2014 01:58:25,Anish Gopal Vaidya,CGNA,Y,26.12.2016 06:13:10,N,,FINALIZED,Y,US7ASCII,,Y,,,,Elisha Maharjan
214,BCBS FL,P0250,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,BCFL,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
144,BCBS FL,P0250,RXCLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,BCFL,N,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
145,BCBS FL,P0250,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,BCFL,Y,21.08.2015 06:57:03,N,,FINALIZED,Y,US7ASCII,,,,USER_SET_FLMS,,
147,CBA,P4130,ELIGIBILITIES,N,N,0,1,08.09.2014 01:58:25,Rabin Panthi,CBA,Y,08.09.2014 01:58:25,Y,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
150,METLIFE,P4205,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,METL,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,Y,,USER_SET_FLMS,,
152,DELTA DENTAL IL,P4155,CLAIMS,N,Y,1,0,08.09.2014 01:58:25,Rabin Panthi,DEIL,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
153,DELTA DENTAL KS,P4160,CLAIMS,Y,N,0,0,08.09.2014 01:58:25,Rabin Panthi,DEKS,Y,02.12.2014 04:37:41,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
154,DELTA DENTAL MO,P4165,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,DEMO,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
155,DELTA DENTAL NC/TN,P4170,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,DENC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
156,DELTA DENTAL VA,P4175,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,DEVA,Y,09.12.2014 02:26:55,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
159,ALEGENT HEALTH,P0030,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Mukesh Sah,ALGH,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
160,HEALTHCARE MANAGEMENT ADMINISTRATORS/ACCESSTPA,P4230,ELIGIBILITIES,N,N,1,0,08.09.2014 01:58:25,Rashmi Pandey,HMA,Y,06.07.2016 10:48:28,N,,FINALIZED,Y,US7ASCII,,,,,,Aadesh Neupane
161,HEALTHCARE MANAGEMENT ADMINISTRATORS/ACCESSTPA,P4230,CLAIMS,N,N,1,0,08.09.2014 01:58:25,Rashmi Pandey,HMA,Y,15.12.2014 00:55:38,N,,FINALIZED,Y,US7ASCII,,,,,,
217,HEALTH NET,P4030,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,HLTN,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
213,BCBS FL,P0250,RXCLAIMS,N,N,0,0,08.09.2014 01:58:25,Rabin Panthi,BCFL,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
180,PROCARE,P3097,RXCLAIMS,Y,N,0,0,08.09.2014 01:58:25,Anish Gopal Vaidya,PROC,Y,08.09.2014 01:58:25,N,,FINALIZED,Y,US7ASCII,,,,,,
256,UNITED HEALTH CARE (UHC),P0970,RXCLAIMS,N,N,0,1,08.09.2014 01:58:25,Rabin Panthi,UHC,Y,01.12.2014 00:01:35,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
216,CAREHERE,P4245,RXCLAIMS,N,Y,1,0,08.09.2014 01:58:25,Rashmi Pandey,CHRE,Y,17.10.2014 05:18:46,N,,FINALIZED,Y,US7ASCII,,,,,,
223,REDBRICK HEALTH,P4255,HRA,N,N,1,0,08.09.2014 01:58:25,Anish Gopal Vaidya,RBHT,Y,08.09.2014 01:58:25,N,,WORKING,Y,US7ASCII,,,,,,
222,REDBRICK HEALTH,P4255,PROGRAM MANAGEMENT,N,N,1,0,08.09.2014 01:58:25,Rashmi Pandey,RBHT,Y,08.09.2014 01:58:25,N,,WORKING,Y,US7ASCII,,,,,,
353,WCEARHART,P2780,ELIGIBILITIES,N,N,1,0,20.10.2014 23:35:45,Renu Thakur,WCHA,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
225,REDBRICK HEALTH,P4255,HRA,N,N,1,0,08.09.2014 01:58:25,Anish Gopal Vaidya,RBHT,Y,08.09.2014 01:58:25,N,,WORKING,Y,US7ASCII,,,,,,
227,LDI,P2590,CONTROL TOTAL,N,N,1,0,08.09.2014 01:58:25,Anish Gopal Vaidya,LDI,Y,08.09.2014 01:58:25,N,,WORKING,Y,US7ASCII,,,,,,
228,HIGHMARK BLUE CROSS,P0660,CLAIMS,N,N,0,1,08.09.2014 01:58:25,Biplab Pokhrel,HMRK,Y,16.12.2014 06:48:27,N,,FINALIZED,Y,US7ASCII,,Y,,,,
229,INFORMED,P2420,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,INFM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,,,
230,INFORMED,P2420,ELIGIBILITIES,N,Y,1,0,08.09.2014 01:58:25,Biplab Pokhrel,INFM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
231,INFORMED,P2420,RXCLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,INFM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
232,COMPYSCH,P2870,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,COSC,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,,,
233,IBX,P0730,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Biplab Pokhrel,IBX,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,,,
234,IBX,P0730,ELIGIBILITIES,N,N,1,0,08.09.2014 01:58:25,Biplab Pokhrel,IBX,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
351,CATAMARAN,P2715,RXCLAIMS,N,N,0,0,16.10.2014 07:27:21,Anish Gopal Vaidya,CATM,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
354,CIGNA FULLY INSURED,P3020,ELIGIBILITIES,N,N,1,0,21.10.2014 00:50:39,Biplab Pokhrel,CIFI,Y,21.10.2014 01:59:52,N,,FINALIZED,N,US7ASCII,,,,,,
341,UNITED MEDICAL RESOURCES (UMR),P0980,ELIGIBILITIES,N,N,0,0,08.10.2014 02:17:55,Anish Gopal Vaidya,UMR,Y,28.10.2014 01:28:35,N,,FINALIZED,Y,US7ASCII,,,,,,
291,PARAGON,P4290,ELIGIBILITIES,N,Y,0,0,26.09.2014 01:36:01,Renu Thakur,PARA,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
296,CORE RESOURCE MANAGEMENT GROUP,P2845,ELIGIBILITIES,N,N,0,0,06.10.2014 07:54:23,Renu Thakur,CRMG,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
293,BCBS NC,P0360,ELIGIBILITIES,N,N,0,0,29.09.2014 09:53:48,Neeta Dangol,BCNC,Y,16.12.2014 09:20:58,N,,WORKING,Y,US7ASCII,,,,,,
355,CIGNA FULLY INSURED,P3020,CLAIMS,N,N,1,0,21.10.2014 00:58:22,Biplab Pokhrel,CIFI,Y,21.10.2014 02:01:21,N,,FINALIZED,N,US7ASCII,,N,,,,
376,CONSOCIATE GROUP,P2925,CLAIMS,N,N,2,0,28.10.2014 02:14:42,Puspa Bista,COGR,Y,,N,,FINALIZED,N,US7ASCII,,N,,,,
310,WELLMARK,P2815,ELIGIBILITIES,N,N,1,0,07.10.2014 03:43:33,Keshab Ghimire,WLMR,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
365,MEDCO,P1060,RXCLAIMS,Y,N,0,0,21.10.2014 07:27:48,Renu Thakur,MDCO,Y,20.04.2015 04:40:02,N,,FINALIZED,N,US7ASCII,,,,,,
368,APEX_SUMMACARE,P2575,ELIGIBILITIES,N,Y,1,0,22.10.2014 08:26:58,Anish Gopal Vaidya,APSC,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
370,APEX_SUMMACARE,P2575,CLAIMS,N,Y,1,0,22.10.2014 09:07:49,Anish Gopal Vaidya,APSC,Y,,N,,FINALIZED,Y,US7ASCII,,N,,,,
374,TCC,P0950,ELIGIBILITIES,N,Y,0,0,28.10.2014 00:13:25,Renu Thakur,TCC,Y,28.10.2014 00:15:04,N,,FINALIZED,N,US7ASCII,,,,,,
373,AMERICAN HEALTH ADMIIN,P4320,ELIGIBILITIES,N,N,0,0,27.10.2014 20:09:10,Neeta Dangol,AHAD,Y,11.11.2014 07:46:17,N,,FINALIZED,Y,US7ASCII,,,,,,
375,UNITED MEDICAL RESOURCES (UMR),P0980,CLAIMS,N,N,0,0,28.10.2014 01:21:17,Anish Gopal Vaidya,UMR,Y,10.08.2016 05:08:44,N,,FINALIZED,Y,US7ASCII,,N,,USER_SET_FLMS,,Shreeya Baidya
377,YOUNG AT HEART,P4330,RXCLAIMS,N,N,1,0,28.10.2014 06:20:57,Anish Gopal Vaidya,YHRT,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
378,HIGHMARK BLUE CROSS,P0660,ELIGIBILITIES,N,N,0,0,29.10.2014 01:47:49,Romi Bajracharya,HMRK,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
45,CIGNA HEALTHCARE,P0520,CLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,CGNA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
20,CIGNA HEALTHCARE,P0520,RXCLAIMS,N,N,0,0,08.09.2014 01:58:25,Renu Thakur,CGNA,Y,29.01.2015 03:06:27,N,,FINALIZED,Y,US7ASCII,,,,,,
61,KAISER HEALTH,P0770,ELIGIBILITIES,N,N,1,0,08.09.2014 01:58:25,Renu Thakur,KSRH,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,USER_SET_FLMS,,
56,ANTHEM,P2320,CLAIMS,N,N,1,0,08.09.2014 01:58:25,Renu Thakur,ANTM,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,USER_SET_FLMS,,
97,ANTHEM OH,P0140,CLAIMS,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,ATOH,Y,02.04.2015 04:52:48,N,,FINALIZED,Y,US7ASCII,,Y,,USER_SET_FLMS,,
98,BCBS MA,P0310,ELIGIBILITIES,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,BCMA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
99,BCBS MA,P0310,CLAIMS,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,BCMA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,N,,,,
100,BCBS MA,P0310,RXCLAIMS,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,BCMA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
101,BCBS MA,P0310,PROVIDER,N,Y,1,0,08.09.2014 01:58:25,Sangita Manandhar,BCMA,Y,08.09.2014 01:58:25,N,,FINALIZED,N,US7ASCII,,,,,,
130,UNITED HEALTH CARE (UHC),P0970,ELIGIBILITIES,N,N,0,0,08.09.2014 01:58:25,Shailee Gorkhali,UHC,Y,09.01.2015 03:13:59,N,,FINALIZED,Y,US7ASCII,,,,USER_SET_FLMS,,
356,CIGNA FULLY INSURED,P3020,RXCLAIMS,N,N,1,0,21.10.2014 01:54:40,Biplab Pokhrel,CIFI,N,21.10.2014 02:02:22,N,,FINALIZED,N,US7ASCII,,,,,,
460,CIGNA HEALTHCARE,P0520,RXCLAIMS,N,N,0,0,17.11.2014 09:32:15,Neeta Dangol,CGNA,Y,10.12.2014 07:02:39,N,,FINALIZED,Y,US7ASCII,,,,,,
444,POLY CLINIC,4340,RXCLAIMS,N,N,1,0,14.11.2014 03:42:36,Romi Bajracharya,POLY,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
272,UNKNOWN,P0000,RXCLAIMS,N,N,0,0,08.09.2014 08:33:28,Shailee Gorkhali,UNKN,Y,,N,,FINALIZED,N,US7ASCII,,,,,,
267,MEDCOPAL,P2280,RXCLAIMS,Y,N,1,0,08.09.2014 01:58:25,Shailee Gorkhali,MPAL,Y,28.11.2014 03:44:05,N,,FINALIZED,N,US7ASCII,,,,,,
352,BCBS AL,P0180,RXCLAIMS,N,N,0,0,20.10.2014 01:39:51,Bishestha Rimal,BCAL,Y,08.04.2015 05:12:39,N,,FINALIZED,N,US7ASCII,,,,,,
280,PARTNERS,P2665,RXCLAIMS,N,N,0,0,19.09.2014 13:48:15,Neeta Dangol,PART,Y,,N,,FINALIZED,Y,US7ASCII,,,,,,
266,CAREMARK,P1050,RXCLAIMS,Y,N,0,0,08.09.2014 01:58:25,Shailee Gorkhali,CMRK,Y,26.06.2015 03:22:47,N,,FINALIZED,N,US7ASCII,,,,,,
361,GILSBAR,P2200,CLAIMS,N,Y,1,0,21.10.2014 06:08:19,Biplab Pokhrel,GBAR,Y,23.02.2015 06:47:43,N,,FINALIZED,Y,US7ASCII,,N,,,,
396,HEALTH ALLIANCE PLAN(HAP),P3090,RXCLAIMS,N,N,0,0,31.10.2014 04:03:45,Puspa Bista,HAP,Y,20.11.2014 02:37:44,N,,FINALIZED,N,US7ASCII,,,,,,
